controller,prototype,episode_id,step,phase,action,question_id,domain_skill,subskill_tag,error_tag,diagnosed_skill,failed_subskill,remediation_target_subskill,question_skill,difficulty,a_eff,p_correct,correct,fail_streak_polynomial,polynomial_correct_streak,remediation_active,remediation_steps_taken,integer_recent_results,ability_integer,ability_fraction,ability_radical,ability_polynomial,delta_integer,delta_fraction,delta_radical,delta_polynomial,terminated,termination_reason
AB3,C,56,1,target,target_only,AB3-C-ep56-step1,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6508833897404879,0.5093697838607831,0.2996255409623001,0,1,0,0,0,,0.5185490820848312,0.3156459700917865,0.10787180537966518,0.5308842794491285,0.0,0.0,0.0,0.025448480541508688,0,
AB3,C,56,2,target,target_only,AB3-C-ep56-step2,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6558867622280891,0.5271837202398393,0.31599944928828766,0,2,0,0,0,,0.5185490820848312,0.3156459700917865,0.10787180537966518,0.5563807923665182,0.0,0.0,0.0,0.025496512917389653,0,
AB3,C,56,3,diagnosis,diagnose_and_enter_remediation,AB3-C-ep56-step3,integer,int.sign_handling,,integer,poly.combine_like_terms,int.sign_handling,integer,0.4,0.5185490820848312,0.6706871322122473,1,0,0,1,1,1,0.5953490820848312,0.3156459700917865,0.10787180537966518,0.5717407923665182,0.07680000000000001,0.0,0.0,0.015360000000000002,0,
AB3,C,56,4,remediation,continue_until_ready,AB3-C-ep56-step4,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.5953490820848312,0.4930240758108038,1,0,0,1,2,11,0.6785490820848312,0.3156459700917865,0.10787180537966518,0.5883807923665182,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB3,C,56,5,remediation,continue_until_ready,AB3-C-ep56-step5,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.6785490820848312,0.6156900996080656,1,0,0,1,3,111,0.7617490820848313,0.3156459700917865,0.10787180537966518,0.6050207923665182,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB3,C,56,6,target,return_ready,AB3-C-ep56-step6,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6524440681265027,0.652039279282012,0.499392817031732,0,1,0,0,0,111,0.7617490820848313,0.3156459700917865,0.10787180537966518,0.6304842554205325,0.0,0.0,0.0,0.025463463054014424,0,
AB3,C,56,7,target,target_only,AB3-C-ep56-step7,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6956055069288549,0.669863703419822,0.4614638710892488,0,2,0,0,0,111,0.7617490820848313,0.3156459700917865,0.10787180537966518,0.6563620682870496,0.0,0.0,0.0,0.02587781286651701,0,
AB3,C,56,8,diagnosis,diagnose_and_enter_remediation,AB3-C-ep56-step8,integer,int.sign_handling,,integer,poly.combine_like_terms,int.sign_handling,integer,0.4,0.7617490820848313,0.8975684388077385,1,0,0,1,1,1,0.8385490820848313,0.3156459700917865,0.10787180537966518,0.6717220682870496,0.07680000000000001,0.0,0.0,0.015360000000000002,0,
AB3,C,56,9,remediation,continue_until_ready,AB3-C-ep56-step9,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.8385490820848313,0.8071029325662192,0,0,0,1,2,10,0.8635090820848312,0.3156459700917865,0.10787180537966518,0.6767140682870496,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB3,C,56,10,probe,probe_polynomial,AB3-C-ep56-step10,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6,0.7327525724263841,0.6892286057927438,1,0,0,0,0,10,0.8635090820848312,0.3156459700917865,0.10787180537966518,0.7599140682870497,0.0,0.0,0.0,0.08320000000000001,0,
AB3,C,56,11,target,target_only,AB3-C-ep56-step11,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.677241912603605,0.7909925724263841,0.664297325768734,1,0,1,0,0,10,0.8635090820848312,0.3156459700917865,0.10787180537966518,0.845585809490365,0.0,0.0,0.0,0.08567174120331536,0,
AB3,C,56,12,target,target_only,AB3-C-ep56-step12,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6525798280366116,0.8509627912687048,0.7667943176057554,1,0,2,0,0,10,0.8635090820848312,0.3156459700917865,0.10787180537966518,0.9304683639875366,0.0,0.0,0.0,0.08488255449717158,1,success_threshold
AB3,C,57,1,target,target_only,AB3-C-ep57-step1,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.7054930063960202,0.4915634814932396,0.2169419288544091,0,1,0,0,0,,0.4952119322486595,0.31972303243990047,0.11351766487264131,0.5159725926023186,0.0,0.0,0.0,0.025972732861401792,0,
AB3,C,57,2,target,target_only,AB3-C-ep57-step2,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6564027215499766,0.5097443944962209,0.29318814804987925,1,0,1,0,0,,0.4952119322486595,0.31972303243990047,0.11351766487264131,0.600977479691918,0.0,0.0,0.0,0.08500488708959926,0,
AB3,C,57,3,target,target_only,AB3-C-ep57-step3,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6300322292016407,0.5692478154589404,0.40982073860371176,1,0,2,0,0,,0.4952119322486595,0.31972303243990047,0.11351766487264131,0.6851385110263705,0.0,0.0,0.0,0.0841610313344525,0,
AB3,C,57,4,target,target_only,AB3-C-ep57-step4,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6833329284629116,0.6281605373930571,0.41798897204495566,0,1,0,0,0,,0.4952119322486595,0.31972303243990047,0.11351766487264131,0.7108985071396144,0.0,0.0,0.0,0.025759996113243953,0,
AB3,C,57,5,target,target_only,AB3-C-ep57-step5,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.7000909516761049,0.646192534672328,0.4198496794884697,0,2,0,0,0,,0.4952119322486595,0.31972303243990047,0.11351766487264131,0.736819380275705,0.0,0.0,0.0,0.025920873136090608,0,
AB3,C,57,6,diagnosis,diagnose_and_enter_remediation,AB3-C-ep57-step6,integer,int.mul_div,,integer,poly.expand_binomial,int.mul_div,integer,0.4,0.4952119322486595,0.6390565369076332,1,0,0,1,1,1,0.5720119322486595,0.31972303243990047,0.11351766487264131,0.7521793802757051,0.07680000000000001,0.0,0.0,0.015360000000000002,0,
AB3,C,57,7,remediation,continue_until_ready,AB3-C-ep57-step7,integer,int.mul_div,,,,int.mul_div,integer,0.6,0.5720119322486595,0.45811627871312743,1,0,0,1,2,11,0.6552119322486596,0.31972303243990047,0.11351766487264131,0.7688193802757051,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB3,C,57,8,remediation,continue_until_ready,AB3-C-ep57-step8,integer,int.mul_div,,,,int.mul_div,integer,0.6,0.6552119322486596,0.5820687429216004,1,0,0,1,3,111,0.7384119322486596,0.31972303243990047,0.11351766487264131,0.785459380275705,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB3,C,57,9,target,return_ready,AB3-C-ep57-step9,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6589510079936668,0.7713451458675914,0.6624798270081093,1,0,1,0,0,111,0.7384119322486596,0.31972303243990047,0.11351766487264131,0.8705458125315024,0.0,0.0,0.0,0.08508643225579735,0,
AB3,C,57,10,target,target_only,AB3-C-ep57-step10,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6894351491178948,0.8309056484466496,0.7003201807470453,0,1,0,0,0,111,0.7384119322486596,0.31972303243990047,0.11351766487264131,0.8963643899630342,0.0,0.0,0.0,0.02581857743153179,0,
AB3,C,57,11,target,target_only,AB3-C-ep57-step11,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6659878635537837,0.8489786526487219,0.7498748127188631,1,0,1,0,0,111,0.7384119322486596,0.31972303243990047,0.11351766487264131,0.9816760015967554,0.0,0.0,0.0,0.08531161163372109,0,
AB3,C,57,12,target,target_only,AB3-C-ep57-step12,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6598895908912616,0.9086967807923266,0.816504628806737,1,0,2,0,0,111,0.7384119322486596,0.31972303243990047,0.11351766487264131,1.0,0.0,0.0,0.0,0.08511646690852037,1,success_threshold
AB3,C,58,1,target,target_only,AB3-C-ep58-step1,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.677265646898899,0.5138282434798094,0.27276790255189104,0,1,0,0,0,,0.4770420204573212,0.27645015435720605,0.09904700843395137,0.5552955178425337,0.0,0.0,0.0,0.025701750210229433,0,
AB3,C,58,2,target,target_only,AB3-C-ep58-step2,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.666205733038433,0.5318194686269699,0.30867575032292927,0,2,0,0,0,,0.4770420204573212,0.27645015435720605,0.09904700843395137,0.5808910928797026,0.0,0.0,0.0,0.025595575037168954,0,
AB3,C,58,3,diagnosis,diagnose_and_enter_remediation,AB3-C-ep58-step3,integer,int.sign_handling,,integer,poly.combine_like_terms,int.sign_handling,integer,0.4,0.4770420204573212,0.6135483060807061,1,0,0,1,1,1,0.5538420204573212,0.27645015435720605,0.09904700843395137,0.5962510928797027,0.07680000000000001,0.0,0.0,0.015360000000000002,0,
AB3,C,58,4,remediation,continue_until_ready,AB3-C-ep58-step4,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.5538420204573212,0.4312022028968587,0,0,0,1,2,10,0.5788020204573212,0.27645015435720605,0.09904700843395137,0.6012430928797027,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB3,C,58,5,remediation,continue_until_ready,AB3-C-ep58-step5,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.5788020204573212,0.4682458257769047,1,0,0,1,3,101,0.6620020204573213,0.27645015435720605,0.09904700843395137,0.6178830928797027,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB3,C,58,6,remediation,continue_until_ready,AB3-C-ep58-step6,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.6620020204573213,0.5919450886043784,1,0,0,1,4,011,0.7452020204573213,0.27645015435720605,0.09904700843395137,0.6345230928797027,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB3,C,58,7,probe,probe_polynomial,AB3-C-ep58-step7,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,int.sign_handling,polynomial,0.6,0.6677267711529882,0.6002149052548118,0,0,0,1,1,011,0.7452020204573213,0.27645015435720605,0.09904700843395137,0.6594830928797026,0.0,0.0,0.0,0.024960000000000003,0,
AB3,C,58,8,remediation,continue_until_ready,AB3-C-ep58-step8,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.7452020204573213,0.7049978529180169,0,0,0,1,2,110,0.7701620204573213,0.27645015435720605,0.09904700843395137,0.6644750928797026,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB3,C,58,9,probe,probe_polynomial,AB3-C-ep58-step9,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6,0.6961811711529882,0.6403968561948478,1,0,0,0,0,110,0.7701620204573213,0.27645015435720605,0.09904700843395137,0.7476750928797027,0.0,0.0,0.0,0.08320000000000001,0,
AB3,C,58,10,target,target_only,AB3-C-ep58-step10,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6557821127449261,0.7544211711529882,0.6437859200912764,1,0,1,0,0,110,0.7701620204573213,0.27645015435720605,0.09904700843395137,0.8326601204875403,0.0,0.0,0.0,0.08498502760783765,0,
AB3,C,58,11,target,target_only,AB3-C-ep58-step11,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.7158271489656529,0.8139106904784745,0.6430211887969826,1,0,2,0,0,110,0.7701620204573213,0.27645015435720605,0.09904700843395137,0.9195665892544412,0.0,0.0,0.0,0.0869064687669009,1,success_threshold
AB3,C,59,1,target,target_only,AB3-C-ep59-step1,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.7222168939303621,0.5102646008242187,0.21896402602023562,0,1,0,0,0,,0.5205710587354928,0.2927373659865103,0.10540796536009633,0.5319808296154042,0.0,0.0,0.0,0.02613328218173148,0,
AB3,C,59,2,target,target_only,AB3-C-ep59-step2,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6707723613587613,0.5285578983514307,0.29874383565961826,0,2,0,0,0,,0.5205710587354928,0.2927373659865103,0.10540796536009633,0.5576202442844482,0.0,0.0,0.0,0.02563941466904411,0,
AB3,C,59,3,diagnosis,diagnose_and_enter_remediation,AB3-C-ep59-step3,integer,int.sign_handling,,integer,poly.sign_distribution,int.sign_handling,integer,0.4,0.5205710587354928,0.673361076530912,0,0,0,1,1,0,0.5436110587354928,0.2927373659865103,0.10540796536009633,0.5622282442844482,0.02304,0.0,0.0,0.004608,0,
AB3,C,59,4,remediation,continue_until_ready,AB3-C-ep59-step4,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.5436110587354928,0.4162143106892265,0,0,0,1,2,00,0.5685710587354927,0.2927373659865103,0.10540796536009633,0.5672202442844482,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB3,C,59,5,remediation,continue_until_ready,AB3-C-ep59-step5,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.5685710587354927,0.45299579482949187,0,0,0,1,3,000,0.5935310587354927,0.2927373659865103,0.10540796536009633,0.5722122442844482,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB3,C,59,6,remediation,continue_until_ready,AB3-C-ep59-step6,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.5935310587354927,0.49029780610163454,1,0,0,1,4,001,0.6767310587354928,0.2927373659865103,0.10540796536009633,0.5888522442844482,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB3,C,59,7,probe,probe_polynomial,AB3-C-ep59-step7,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6,0.6152158886197615,0.5228079933864522,1,0,0,0,0,001,0.6767310587354928,0.2927373659865103,0.10540796536009633,0.6720522442844482,0.0,0.0,0.0,0.08320000000000001,0,
AB3,C,59,8,target,target_only,AB3-C-ep59-step8,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6954254482724671,0.6734558886197616,0.4670932951314799,0,1,0,0,0,001,0.6767310587354928,0.2927373659865103,0.10540796536009633,0.6979283285878639,0.0,0.0,0.0,0.025876084303415686,0,
AB3,C,59,9,target,target_only,AB3-C-ep59-step9,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.7125414496706932,0.6915691476321525,0.4685829911376575,1,0,1,0,0,001,0.6767310587354928,0.2927373659865103,0.10540796536009633,0.7847296549773262,0.0,0.0,0.0,0.0868013263894622,0,
AB3,C,59,10,target,target_only,AB3-C-ep59-step10,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6797002403947978,0.7523300761047761,0.6072527960243693,1,0,2,0,0,001,0.6767310587354928,0.2927373659865103,0.10540796536009633,0.8704800626699597,0.0,0.0,0.0,0.08575040769263353,1,success_threshold
AB3,C,60,1,target,target_only,AB3-C-ep60-step1,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6385398979896114,0.5115610834920836,0.3182397803595786,0,1,0,0,0,,0.5147257516419428,0.3155279570472828,0.09664235490698773,0.5355347801628443,0.0,0.0,0.0,0.02532998302070027,0,
AB3,C,60,2,target,target_only,AB3-C-ep60-step2,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.7288355989438224,0.5292920716065738,0.23196279848015147,1,0,1,0,0,,0.5147257516419428,0.3155279570472828,0.09664235490698773,0.6228575193290466,0.0,0.0,0.0,0.08732273916620234,0,
AB3,C,60,3,target,target_only,AB3-C-ep60-step3,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.68970739306468,0.5904179890229154,0.3553197373744848,1,0,2,0,0,,0.5147257516419428,0.3155279570472828,0.09664235490698773,0.7089281559071164,0.0,0.0,0.0,0.08607063657806978,0,
AB3,C,60,4,target,target_only,AB3-C-ep60-step4,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.7092973779383913,0.6506674346275643,0.41295092483034973,0,1,0,0,0,,0.5147257516419428,0.3155279570472828,0.09664235490698773,0.734937410735325,0.0,0.0,0.0,0.02600925482820856,0,
AB3,C,60,5,target,target_only,AB3-C-ep60-step5,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.7201006211736486,0.6688739130073104,0.42375920256863225,1,0,1,0,0,,0.5147257516419428,0.3155279570472828,0.09664235490698773,0.8219806306128818,0.0,0.0,0.0,0.08704321987755677,0,
AB3,C,60,6,target,target_only,AB3-C-ep60-step6,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.64639634537088,0.7298041669216001,0.6225643554976641,0,1,0,0,0,,0.5147257516419428,0.3155279570472828,0.09664235490698773,0.8473860355284423,0.0,0.0,0.0,0.025405404915560446,0,
AB3,C,60,7,target,target_only,AB3-C-ep60-step7,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.7076315810098175,0.7475879503624924,0.5596491357361004,0,2,0,0,0,,0.5147257516419428,0.3155279570472828,0.09664235490698773,0.8733792987061365,0.0,0.0,0.0,0.02599326317769425,0,
AB3,C,60,8,diagnosis,diagnose_and_enter_remediation,AB3-C-ep60-step8,integer,int.sign_handling,,integer,poly.sign_distribution,int.sign_handling,integer,0.4,0.5147257516419428,0.6656007793639402,1,0,0,1,1,1,0.5915257516419428,0.3155279570472828,0.09664235490698773,0.8887392987061365,0.07680000000000001,0.0,0.0,0.015360000000000002,0,
AB3,C,60,9,remediation,continue_until_ready,AB3-C-ep60-step9,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.5915257516419428,0.487291365276131,1,0,0,1,2,11,0.6747257516419428,0.3155279570472828,0.09664235490698773,0.9053792987061365,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB3,C,60,10,remediation,continue_until_ready,AB3-C-ep60-step10,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.6747257516419428,0.610247932772663,1,0,0,1,3,111,0.7579257516419429,0.3155279570472828,0.09664235490698773,0.9220192987061365,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB3,C,60,11,target,return_ready,AB3-C-ep60-step11,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.700836911268232,0.8727912345868784,0.7372503684357667,0,1,0,0,0,111,0.7579257516419429,0.3155279570472828,0.09664235490698773,0.9479473330543116,0.0,0.0,0.0,0.02592803434817503,0,
AB3,C,60,12,target,target_only,AB3-C-ep60-step12,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.7251932780054592,0.8909408586306009,0.7299729784344228,1,0,1,0,0,111,0.7579257516419429,0.3155279570472828,0.09664235490698773,1.0,0.0,0.0,0.0,0.0872061848961747,0,
AB3,C,60,13,target,target_only,AB3-C-ep60-step13,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.7274311659176573,0.9273777254925828,0.7684677380607079,1,0,2,0,0,111,0.7579257516419429,0.3155279570472828,0.09664235490698773,1.0,0.0,0.0,0.0,0.08727779730936504,1,success_threshold
AB3,C,61,1,target,target_only,AB3-C-ep61-step1,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6641023522895918,0.49198996362128955,0.26256595772658853,0,1,0,0,0,,0.5250278148065386,0.2939295989030475,0.09062739014075659,0.5034062671238771,0.0,0.0,0.0,0.02557538258198008,0,
AB3,C,61,2,target,target_only,AB3-C-ep61-step2,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6623118699927092,0.5098927314286755,0.2860768522651545,0,2,0,0,0,,0.5250278148065386,0.2939295989030475,0.09062739014075659,0.5289644610758072,0.0,0.0,0.0,0.02555819395193001,0,
AB3,C,61,3,diagnosis,diagnose_and_enter_remediation,AB3-C-ep61-step3,integer,int.sign_handling,,integer,poly.sign_distribution,int.sign_handling,integer,0.4,0.5250278148065386,0.6792150623305271,1,0,0,1,1,1,0.6018278148065386,0.2939295989030475,0.09062739014075659,0.5443244610758072,0.07680000000000001,0.0,0.0,0.015360000000000002,0,
AB3,C,61,4,remediation,continue_until_ready,AB3-C-ep61-step4,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.6018278148065386,0.5027416947306219,0,0,0,1,2,10,0.6267878148065386,0.2939295989030475,0.09062739014075659,0.5493164610758072,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB3,C,61,5,remediation,continue_until_ready,AB3-C-ep61-step5,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.6267878148065386,0.5400954434408936,0,0,0,1,3,100,0.6517478148065385,0.2939295989030475,0.09062739014075659,0.5543084610758072,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB3,C,61,6,remediation,continue_until_ready,AB3-C-ep61-step6,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.6517478148065385,0.5770041007236806,1,0,0,1,4,001,0.7349478148065386,0.2939295989030475,0.09062739014075659,0.5709484610758072,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB3,C,61,7,probe,probe_polynomial,AB3-C-ep61-step7,polynomial,poly.sign_distribution,polynomial_sign_error,,,int.sign_handling,polynomial,0.6,0.6201482671950266,0.5301856479103821,0,0,0,1,1,001,0.7349478148065386,0.2939295989030475,0.09062739014075659,0.5959084610758072,0.0,0.0,0.0,0.024960000000000003,0,
AB3,C,61,8,remediation,continue_until_ready,AB3-C-ep61-step8,integer,int.sign_handling,,,,int.sign_handling,integer,0.6,0.7349478148065386,0.6920427781982578,1,0,0,1,2,011,0.8181478148065386,0.2939295989030475,0.09062739014075659,0.6125484610758072,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB3,C,61,9,target,return_ready,AB3-C-ep61-step9,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.7079872379802777,0.6742282671950266,0.44953396952828384,1,0,1,0,0,011,0.8181478148065386,0.2939295989030475,0.09062739014075659,0.699204052691176,0.0,0.0,0.0,0.08665559161536888,0,
AB3,C,61,10,target,target_only,AB3-C-ep61-step10,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6416447910382201,0.7348871813257848,0.6363262760876546,1,0,2,0,0,011,0.8181478148065386,0.2939295989030475,0.09062739014075659,0.783736686004399,0.0,0.0,0.0,0.08453263331322304,0,
AB3,C,61,11,target,target_only,AB3-C-ep61-step11,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.7064668694135227,0.7940600246450409,0.628446708948297,0,1,0,0,0,011,0.8181478148065386,0.2939295989030475,0.09062739014075659,0.8097187679507689,0.0,0.0,0.0,0.025982081946369823,0,
AB3,C,61,12,target,target_only,AB3-C-ep61-step12,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6555925068011274,0.8122474820074999,0.7190854874756121,1,0,1,0,0,011,0.8181478148065386,0.2939295989030475,0.09062739014075659,0.894697728168405,0.0,0.0,0.0,0.08497896021763608,0,
AB3,C,61,13,target,target_only,AB3-C-ep61-step13,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6611018205467718,0.8717327541598451,0.7796770896297716,1,0,2,0,0,011,0.8181478148065386,0.2939295989030475,0.09062739014075659,0.9798529864259017,0.0,0.0,0.0,0.0851552582574967,1,success_threshold
AB3,C,62,1,target,target_only,AB3-C-ep62-step1,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6602683301051133,0.5020418756421859,0.27901380548723254,0,1,0,0,0,,0.47038768350660065,0.28485487728167763,0.09664398316004742,0.5411465339550173,0.0,0.0,0.0,0.025538575969009086,0,
AB3,C,62,2,target,target_only,AB3-C-ep62-step2,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.7100714388712225,0.5199188788204923,0.24215233938558475,0,2,0,0,0,,0.47038768350660065,0.28485487728167763,0.09664398316004742,0.5671632197681811,0.0,0.0,0.0,0.02601668581316374,0,
AB3,C,62,3,diagnosis,diagnose_and_enter_remediation,AB3-C-ep62-step3,integer,int.mul_div,,integer,poly.expand_binomial,int.mul_div,integer,0.4,0.47038768350660065,0.604039731210424,1,0,0,1,1,1,0.5471876835066006,0.28485487728167763,0.09664398316004742,0.5825232197681811,0.07680000000000001,0.0,0.0,0.015360000000000002,0,
AB3,C,62,4,remediation,continue_until_ready,AB3-C-ep62-step4,integer,int.mul_div,,,,int.mul_div,integer,0.6,0.5471876835066006,0.42143779097751294,0,0,0,1,2,10,0.5721476835066006,0.28485487728167763,0.09664398316004742,0.5875152197681811,0.024960000000000003,0.0,0.0,0.004992000000000001,0,
AB3,C,62,5,remediation,continue_until_ready,AB3-C-ep62-step5,integer,int.mul_div,,,,int.mul_div,integer,0.6,0.5721476835066006,0.45831848364030564,1,0,0,1,3,101,0.6553476835066007,0.28485487728167763,0.09664398316004742,0.6041552197681811,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB3,C,62,6,remediation,continue_until_ready,AB3-C-ep62-step6,integer,int.mul_div,,,,int.mul_div,integer,0.6,0.6553476835066007,0.5822668706183651,1,0,0,1,4,011,0.7385476835066007,0.28485487728167763,0.09664398316004742,0.6207952197681811,0.08320000000000001,0.0,0.0,0.016640000000000002,0,
AB3,C,62,7,probe,probe_polynomial,AB3-C-ep62-step7,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6,0.656120958889707,0.5833949506777513,1,0,0,0,0,011,0.7385476835066007,0.28485487728167763,0.09664398316004742,0.7039952197681811,0.0,0.0,0.0,0.08320000000000001,0,
AB3,C,62,8,target,target_only,AB3-C-ep62-step8,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6422343288727899,0.714360958889707,0.6065324855204819,0,1,0,0,0,011,0.7385476835066007,0.28485487728167763,0.09664398316004742,0.7293606693253599,0.0,0.0,0.0,0.025365449557178784,0,
AB3,C,62,9,target,target_only,AB3-C-ep62-step9,polynomial,poly.sign_distribution,polynomial_sign_error,,,,polynomial,0.6334182659551236,0.7321167735797321,0.643867715262118,1,0,1,0,0,011,0.7385476835066007,0.28485487728167763,0.09664398316004742,0.8136300538359239,0.0,0.0,0.0,0.08426938451056395,0,
AB3,C,62,10,target,target_only,AB3-C-ep62-step10,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.7017081829187028,0.791105342737127,0.6309706013570764,1,0,2,0,0,011,0.7385476835066007,0.28485487728167763,0.09664398316004742,0.9000847156893224,0.0,0.0,0.0,0.08645466185339849,1,success_threshold
AB3,C,63,1,target,target_only,AB3-C-ep63-step1,polynomial,poly.combine_like_terms,polynomial_like_terms_error,,,,polynomial,0.6961833138255169,0.5199390509403174,0.25779408399250164,0,1,0,0,0,,0.5278674839800771,0.325350218657634,0.12708523121112578,0.5424245108788597,0.0,0.0,0.0,0.025883359812724965,0,
AB3,C,63,2,target,target_only,AB3-C-ep63-step2,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.6865860290262725,0.5380574028092249,0.29086807706084206,1,0,1,0,0,,0.5278674839800771,0.325350218657634,0.12708523121112578,0.6283952638077004,0.0,0.0,0.0,0.08597075292884072,0,
AB3,C,63,3,target,target_only,AB3-C-ep63-step3,polynomial,poly.expand_binomial,polynomial_expand_error,,,,polynomial,0.7185547991986533,0.5982369298594133,0.32697313929780175,1,0,2,0,0,,0.5278674839800771,0.325350218657634,0.12708523121112578,0.7153890173820573,0.0,0.0,0.0,0.08699375357435692,0,
